FECDEF_ano;provincia;sexo;gr_edad;pob;trienio
2013;0;2;POB0004;1800830;T6
2013;2;2;POB0004;101967;T6
2013;6;2;POB0004;700558;T6
2013;10;2;POB0004;16332;T6
2013;14;2;POB0004;138231;T6
2013;18;2;POB0004;48558;T6
2013;22;2;POB0004;54383;T6
2013;26;2;POB0004;24223;T6
2013;30;2;POB0004;52792;T6
2013;34;2;POB0004;27437;T6
2013;38;2;POB0004;31770;T6
2013;42;2;POB0004;13189;T6
2013;46;2;POB0004;15026;T6
2013;50;2;POB0004;80780;T6
2013;54;2;POB0004;58025;T6
2013;58;2;POB0004;27861;T6
2013;62;2;POB0004;28533;T6
2013;66;2;POB0004;65569;T6
2013;70;2;POB0004;32707;T6
2013;74;2;POB0004;19234;T6
2013;78;2;POB0004;14735;T6
2013;82;2;POB0004;129906;T6
2013;86;2;POB0004;41809;T6
2013;90;2;POB0004;71127;T6
2013;94;2;POB0004;6078;T6
2014;0;0;POB0004;3745299;T6
2014;2;0;POB0004;209952;T6
2014;6;0;POB0004;1457653;T6
2014;10;0;POB0004;33890;T6
2014;14;0;POB0004;290093;T6
2014;18;0;POB0004;101240;T6
2014;22;0;POB0004;112535;T6
2014;26;0;POB0004;50364;T6
2014;30;0;POB0004;110015;T6
2014;34;0;POB0004;57035;T6
2014;38;0;POB0004;66140;T6
2014;42;0;POB0004;27333;T6
2014;46;0;POB0004;31465;T6
2014;50;0;POB0004;168475;T6
2014;54;0;POB0004;120878;T6
2014;58;0;POB0004;58070;T6
2014;62;0;POB0004;59604;T6
2014;66;0;POB0004;136605;T6
2014;70;0;POB0004;67058;T6
2014;74;0;POB0004;39965;T6
2014;78;0;POB0004;31021;T6
2014;82;0;POB0004;267718;T6
2014;86;0;POB0004;86893;T6
2014;90;0;POB0004;148441;T6
2014;94;0;POB0004;12856;T6
2014;0;1;POB0004;1927925;T6
2014;2;1;POB0004;108105;T6
2014;6;1;POB0004;750850;T6
2014;10;1;POB0004;17453;T6
2014;14;1;POB0004;149442;T6
2014;18;1;POB0004;52184;T6
2014;22;1;POB0004;57501;T6
2014;26;1;POB0004;25725;T6
2014;30;1;POB0004;56685;T6
2014;34;1;POB0004;29384;T6
2014;38;1;POB0004;34085;T6
2014;42;1;POB0004;14078;T6
2014;46;1;POB0004;16276;T6
2014;50;1;POB0004;86787;T6
2014;54;1;POB0004;62262;T6
2014;58;1;POB0004;29944;T6
2014;62;1;POB0004;30708;T6
2014;66;1;POB0004;70354;T6
2014;70;1;POB0004;34531;T6
2014;74;1;POB0004;20598;T6
2014;78;1;POB0004;15953;T6
2014;82;1;POB0004;137209;T6
2014;86;1;POB0004;44755;T6
2014;90;1;POB0004;76432;T6
2014;94;1;POB0004;6624;T6
2014;0;2;POB0004;1817374;T6
2014;2;2;POB0004;101847;T6
2014;6;2;POB0004;706803;T6
2014;10;2;POB0004;16437;T6
2014;14;2;POB0004;140651;T6
2014;18;2;POB0004;49056;T6
2014;22;2;POB0004;55034;T6
2014;26;2;POB0004;24639;T6
2014;30;2;POB0004;53330;T6
2014;34;2;POB0004;27651;T6
2014;38;2;POB0004;32055;T6
2014;42;2;POB0004;13255;T6
2014;46;2;POB0004;15189;T6
2014;50;2;POB0004;81688;T6
2014;54;2;POB0004;58616;T6
2014;58;2;POB0004;28126;T6
2014;62;2;POB0004;28896;T6
2014;66;2;POB0004;66251;T6
2014;70;2;POB0004;32527;T6
2014;74;2;POB0004;19367;T6
2014;78;2;POB0004;15068;T6
2014;82;2;POB0004;130509;T6
2014;86;2;POB0004;42138;T6
2014;90;2;POB0004;72009;T6
2014;94;2;POB0004;6232;T6
2015;0;0;POB0004;3764736;T7
2015;2;0;POB0004;209883;T7
2015;6;0;POB0004;1460832;T7
2015;10;0;POB0004;34240;T7
2015;14;0;POB0004;294534;T7
2015;18;0;POB0004;101674;T7
2015;22;0;POB0004;113227;T7
2015;26;0;POB0004;50992;T7
2015;30;0;POB0004;111032;T7
2015;34;0;POB0004;57360;T7
2015;38;0;POB0004;66721;T7
2015;42;0;POB0004;27383;T7
2015;46;0;POB0004;31642;T7
2015;50;0;POB0004;169239;T7
2015;54;0;POB0004;122017;T7
2015;58;0;POB0004;58195;T7
2015;62;0;POB0004;60154;T7
2015;66;0;POB0004;137539;T7
2015;70;0;POB0004;66435;T7
2015;74;0;POB0004;40307;T7
2015;78;0;POB0004;31663;T7
2015;82;0;POB0004;268579;T7
2015;86;0;POB0004;87953;T7
2015;90;0;POB0004;149884;T7
2015;94;0;POB0004;13251;T7
2015;0;1;POB0004;1936908;T7
2015;2;1;POB0004;108023;T7
2015;6;1;POB0004;752006;T7
2015;10;1;POB0004;17617;T7
2015;14;1;POB0004;151575;T7
2015;18;1;POB0004;52347;T7
2015;22;1;POB0004;57700;T7
2015;26;1;POB0004;25990;T7
2015;30;1;POB0004;57149;T7
2015;34;1;POB0004;29512;T7
2015;38;1;POB0004;34361;T7
2015;42;1;POB0004;14092;T7
2015;46;1;POB0004;16293;T7
2015;50;1;POB0004;87108;T7
2015;54;1;POB0004;62792;T7
2015;58;1;POB0004;29981;T7
2015;62;1;POB0004;30961;T7
2015;66;1;POB0004;70762;T7
2015;70;1;POB0004;34193;T7
2015;74;1;POB0004;20742;T7
2015;78;1;POB0004;16280;T7
2015;82;1;POB0004;138217;T7
2015;86;1;POB0004;45255;T7
2015;90;1;POB0004;77131;T7
2015;94;1;POB0004;6821;T7
2015;0;2;POB0004;1827828;T7
2015;2;2;POB0004;101860;T7
2015;6;2;POB0004;708826;T7
2015;10;2;POB0004;16623;T7
2015;14;2;POB0004;142959;T7
2015;18;2;POB0004;49327;T7
2015;22;2;POB0004;55527;T7
2015;26;2;POB0004;25002;T7
2015;30;2;POB0004;53883;T7
2015;34;2;POB0004;27848;T7
2015;38;2;POB0004;32360;T7
2015;42;2;POB0004;13291;T7
2015;46;2;POB0004;15349;T7
2015;50;2;POB0004;82131;T7
2015;54;2;POB0004;59225;T7
2015;58;2;POB0004;28214;T7
2015;62;2;POB0004;29193;T7
2015;66;2;POB0004;66777;T7
2015;70;2;POB0004;32242;T7
2015;74;2;POB0004;19565;T7
2015;78;2;POB0004;15383;T7
2015;82;2;POB0004;130362;T7
2015;86;2;POB0004;42698;T7
2015;90;2;POB0004;72753;T7
2015;94;2;POB0004;6430;T7
2016;0;0;POB0004;3757709;T7
2016;2;0;POB0004;209174;T7
2016;6;0;POB0004;1451894;T7
2016;10;0;POB0004;34295;T7
2016;14;0;POB0004;295096;T7
2016;18;0;POB0004;101806;T7
2016;22;0;POB0004;113323;T7
2016;26;0;POB0004;51078;T7
2016;30;0;POB0004;111153;T7
2016;34;0;POB0004;57325;T7
2016;38;0;POB0004;66866;T7
2016;42;0;POB0004;27384;T7
2016;46;0;POB0004;32018;T7
2016;50;0;POB0004;168890;T7
2016;54;0;POB0004;121629;T7
2016;58;0;POB0004;57884;T7
2016;62;0;POB0004;60247;T7
2016;66;0;POB0004;137489;T7
2016;70;0;POB0004;66564;T7
2016;74;0;POB0004;40508;T7
2016;78;0;POB0004;31911;T7
2016;82;0;POB0004;269035;T7
2016;86;0;POB0004;88497;T7
2016;90;0;POB0004;150173;T7
2016;94;0;POB0004;13470;T7
2016;0;1;POB0004;1933361;T7
2016;2;1;POB0004;107662;T7
2016;6;1;POB0004;747424;T7
2016;10;1;POB0004;17647;T7
2016;14;1;POB0004;151871;T7
2016;18;1;POB0004;52416;T7
2016;22;1;POB0004;57752;T7
2016;26;1;POB0004;26034;T7
2016;30;1;POB0004;57213;T7
2016;34;1;POB0004;29496;T7
2016;38;1;POB0004;34436;T7
2016;42;1;POB0004;14092;T7
2016;46;1;POB0004;16488;T7
2016;50;1;POB0004;86931;T7
2016;54;1;POB0004;62597;T7
2016;58;1;POB0004;29820;T7
2016;62;1;POB0004;31009;T7
2016;66;1;POB0004;70741;T7
2016;70;1;POB0004;34260;T7
2016;74;1;POB0004;20847;T7
2016;78;1;POB0004;16410;T7
2016;82;1;POB0004;138455;T7
2016;86;1;POB0004;45539;T7
2016;90;1;POB0004;77285;T7
2016;94;1;POB0004;6936;T7
2016;0;2;POB0004;1824348;T7
2016;2;2;POB0004;101512;T7
2016;6;2;POB0004;704470;T7
2016;10;2;POB0004;16648;T7
2016;14;2;POB0004;143225;T7
2016;18;2;POB0004;49390;T7
2016;22;2;POB0004;55571;T7
2016;26;2;POB0004;25044;T7
2016;30;2;POB0004;53940;T7
2016;34;2;POB0004;27829;T7
2016;38;2;POB0004;32430;T7
2016;42;2;POB0004;13292;T7
2016;46;2;POB0004;15530;T7
2016;50;2;POB0004;81959;T7
2016;54;2;POB0004;59032;T7
2016;58;2;POB0004;28064;T7
2016;62;2;POB0004;29238;T7
2016;66;2;POB0004;66748;T7
2016;70;2;POB0004;32304;T7
2016;74;2;POB0004;19661;T7
2016;78;2;POB0004;15501;T7
2016;82;2;POB0004;130580;T7
2016;86;2;POB0004;42958;T7
2016;90;2;POB0004;72888;T7
2016;94;2;POB0004;6534;T7
2017;0;0;POB0004;3748846;T7
2017;0;1;POB0004;1928846;T7
2017;0;2;POB0004;1820000;T7
2017;2;0;POB0004;208194;T7
2017;2;1;POB0004;107161;T7
2017;2;2;POB0004;101033;T7
2017;6;0;POB0004;1442629;T7
2017;6;1;POB0004;742670;T7
2017;6;2;POB0004;699959;T7
2017;10;0;POB0004;34339;T7
2017;10;1;POB0004;17670;T7
2017;10;2;POB0004;16669;T7
2017;14;0;POB0004;295495;T7
2017;14;1;POB0004;152082;T7
2017;14;2;POB0004;143413;T7
2017;18;0;POB0004;101847;T7
2017;18;1;POB0004;52437;T7
2017;18;2;POB0004;49410;T7
2017;22;0;POB0004;113315;T7
2017;22;1;POB0004;57751;T7
2017;22;2;POB0004;55564;T7
2017;26;0;POB0004;51141;T7
2017;26;1;POB0004;26067;T7
2017;26;2;POB0004;25074;T7
2017;30;0;POB0004;111231;T7
2017;30;1;POB0004;57253;T7
2017;30;2;POB0004;53978;T7
2017;34;0;POB0004;57269;T7
2017;34;1;POB0004;29469;T7
2017;34;2;POB0004;27800;T7
2017;38;0;POB0004;66968;T7
2017;38;1;POB0004;34488;T7
2017;38;2;POB0004;32480;T7
2017;42;0;POB0004;27380;T7
2017;42;1;POB0004;14090;T7
2017;42;2;POB0004;13290;T7
2017;46;0;POB0004;32353;T7
2017;46;1;POB0004;16660;T7
2017;46;2;POB0004;15693;T7
2017;50;0;POB0004;168446;T7
2017;50;1;POB0004;86705;T7
2017;50;2;POB0004;81741;T7
2017;54;0;POB0004;121240;T7
2017;54;1;POB0004;62401;T7
2017;54;2;POB0004;58839;T7
2017;58;0;POB0004;57561;T7
2017;58;1;POB0004;29653;T7
2017;58;2;POB0004;27908;T7
2017;62;0;POB0004;60301;T7
2017;62;1;POB0004;31038;T7
2017;62;2;POB0004;29263;T7
2017;66;0;POB0004;137400;T7
2017;66;1;POB0004;70698;T7
2017;66;2;POB0004;66702;T7
2017;70;0;POB0004;66674;T7
2017;70;1;POB0004;34317;T7
2017;70;2;POB0004;32357;T7
2017;74;0;POB0004;40701;T7
2017;74;1;POB0004;20946;T7
2017;74;2;POB0004;19755;T7
2017;78;0;POB0004;32147;T7
2017;78;1;POB0004;16531;T7
2017;78;2;POB0004;15616;T7
2017;82;0;POB0004;269158;T7
2017;82;1;POB0004;138523;T7
2017;82;2;POB0004;130635;T7
2017;86;0;POB0004;89006;T7
2017;86;1;POB0004;45801;T7
2017;86;2;POB0004;43205;T7
2017;90;0;POB0004;150371;T7
2017;90;1;POB0004;77391;T7
2017;90;2;POB0004;72980;T7
2017;94;0;POB0004;13680;T7
2017;94;1;POB0004;7044;T7
2017;94;2;POB0004;6636;T7
2018;0;0;POB0004;3738229;T4
2018;0;1;POB0004;1923444;T4
2018;0;2;POB0004;1814785;T4
2018;2;0;POB0004;206987;T4
2018;2;1;POB0004;106543;T4
2018;2;2;POB0004;100444;T4
2018;6;0;POB0004;1433249;T4
2018;6;1;POB0004;737858;T4
2018;6;2;POB0004;695391;T4
2018;10;0;POB0004;34371;T4
2018;10;1;POB0004;17688;T4
2018;10;2;POB0004;16683;T4
2018;14;0;POB0004;295726;T4
2018;14;1;POB0004;152207;T4
2018;14;2;POB0004;143519;T4
2018;18;0;POB0004;101772;T4
2018;18;1;POB0004;52400;T4
2018;18;2;POB0004;49372;T4
2018;22;0;POB0004;113181;T4
2018;22;1;POB0004;57685;T4
2018;22;2;POB0004;55496;T4
2018;26;0;POB0004;51178;T4
2018;26;1;POB0004;26086;T4
2018;26;2;POB0004;25092;T4
2018;30;0;POB0004;111263;T4
2018;30;1;POB0004;57273;T4
2018;30;2;POB0004;53990;T4
2018;34;0;POB0004;57166;T4
2018;34;1;POB0004;29418;T4
2018;34;2;POB0004;27748;T4
2018;38;0;POB0004;67017;T4
2018;38;1;POB0004;34515;T4
2018;38;2;POB0004;32502;T4
2018;42;0;POB0004;27364;T4
2018;42;1;POB0004;14083;T4
2018;42;2;POB0004;13281;T4
2018;46;0;POB0004;32641;T4
2018;46;1;POB0004;16809;T4
2018;46;2;POB0004;15832;T4
2018;50;0;POB0004;167918;T4
2018;50;1;POB0004;86437;T4
2018;50;2;POB0004;81481;T4
2018;54;0;POB0004;120830;T4
2018;54;1;POB0004;62191;T4
2018;54;2;POB0004;58639;T4
2018;58;0;POB0004;57223;T4
2018;58;1;POB0004;29478;T4
2018;58;2;POB0004;27745;T4
2018;62;0;POB0004;60319;T4
2018;62;1;POB0004;31047;T4
2018;62;2;POB0004;29272;T4
2018;66;0;POB0004;137245;T4
2018;66;1;POB0004;70622;T4
2018;66;2;POB0004;66623;T4
2018;70;0;POB0004;66766;T4
2018;70;1;POB0004;34367;T4
2018;70;2;POB0004;32399;T4
2018;74;0;POB0004;40880;T4
2018;74;1;POB0004;21039;T4
2018;74;2;POB0004;19841;T4
2018;78;0;POB0004;32376;T4
2018;78;1;POB0004;16651;T4
2018;78;2;POB0004;15725;T4
2018;82;0;POB0004;268968;T4
2018;82;1;POB0004;138430;T4
2018;82;2;POB0004;130538;T4
2018;86;0;POB0004;89447;T4
2018;86;1;POB0004;46029;T4
2018;86;2;POB0004;43418;T4
2018;90;0;POB0004;150460;T4
2018;90;1;POB0004;77439;T4
2018;90;2;POB0004;73021;T4
2018;94;0;POB0004;13882;T4
2018;94;1;POB0004;7149;T4
2018;94;2;POB0004;6733;T4
2019;0;0;POB0004;3726162;T4
2019;0;1;POB0004;1917283;T4
2019;0;2;POB0004;1808879;T4
2019;2;0;POB0004;205585;T4
2019;2;1;POB0004;105824;T4
2019;2;2;POB0004;99761;T4
2019;6;0;POB0004;1424041;T4
2019;6;1;POB0004;733133;T4
2019;6;2;POB0004;690908;T4
2019;10;0;POB0004;34374;T4
2019;10;1;POB0004;17690;T4
2019;10;2;POB0004;16684;T4
2019;14;0;POB0004;295816;T4
2019;14;1;POB0004;152260;T4
2019;14;2;POB0004;143556;T4
2019;18;0;POB0004;101561;T4
2019;18;1;POB0004;52293;T4
2019;18;2;POB0004;49268;T4
2019;22;0;POB0004;112914;T4
2019;22;1;POB0004;57549;T4
2019;22;2;POB0004;55365;T4
2019;26;0;POB0004;51200;T4
2019;26;1;POB0004;26096;T4
2019;26;2;POB0004;25104;T4
2019;30;0;POB0004;111238;T4
2019;30;1;POB0004;57261;T4
2019;30;2;POB0004;53977;T4
2019;34;0;POB0004;57004;T4
2019;34;1;POB0004;29335;T4
2019;34;2;POB0004;27669;T4
2019;38;0;POB0004;67009;T4
2019;38;1;POB0004;34509;T4
2019;38;2;POB0004;32500;T4
2019;42;0;POB0004;27339;T4
2019;42;1;POB0004;14070;T4
2019;42;2;POB0004;13269;T4
2019;46;0;POB0004;32881;T4
2019;46;1;POB0004;16933;T4
2019;46;2;POB0004;15948;T4
2019;50;0;POB0004;167325;T4
2019;50;1;POB0004;86135;T4
2019;50;2;POB0004;81190;T4
2019;54;0;POB0004;120377;T4
2019;54;1;POB0004;61959;T4
2019;54;2;POB0004;58418;T4
2019;58;0;POB0004;56875;T4
2019;58;1;POB0004;29300;T4
2019;58;2;POB0004;27575;T4
2019;62;0;POB0004;60305;T4
2019;62;1;POB0004;31042;T4
2019;62;2;POB0004;29263;T4
2019;66;0;POB0004;137012;T4
2019;66;1;POB0004;70505;T4
2019;66;2;POB0004;66507;T4
2019;70;0;POB0004;66832;T4
2019;70;1;POB0004;34402;T4
2019;70;2;POB0004;32430;T4
2019;74;0;POB0004;41044;T4
2019;74;1;POB0004;21125;T4
2019;74;2;POB0004;19919;T4
2019;78;0;POB0004;32604;T4
2019;78;1;POB0004;16769;T4
2019;78;2;POB0004;15835;T4
2019;82;0;POB0004;268497;T4
2019;82;1;POB0004;138193;T4
2019;82;2;POB0004;130304;T4
2019;86;0;POB0004;89802;T4
2019;86;1;POB0004;46215;T4
2019;86;2;POB0004;43587;T4
2019;90;0;POB0004;150444;T4
2019;90;1;POB0004;77433;T4
2019;90;2;POB0004;73011;T4
2019;94;0;POB0004;14083;T4
2019;94;1;POB0004;7252;T4
2019;94;2;POB0004;6831;T4
2012;0;0;POB0509;3348495;T6
2012;2;0;POB0509;206662;T6
2012;6;0;POB0509;1217915;T6
2012;10;0;POB0509;41599;T6
2012;14;0;POB0509;246403;T6
2012;18;0;POB0509;96751;T6
2012;22;0;POB0509;99150;T6
2012;26;0;POB0509;40602;T6
2012;30;0;POB0509;110207;T6
2012;34;0;POB0509;55127;T6
2012;38;0;POB0509;68128;T6
2012;42;0;POB0509;26735;T6
2012;46;0;POB0509;32101;T6
2012;50;0;POB0509;152108;T6
2012;54;0;POB0509;118810;T6
2012;58;0;POB0509;50086;T6
2012;62;0;POB0509;50157;T6
2012;66;0;POB0509;131969;T6
2012;70;0;POB0509;67523;T6
2012;74;0;POB0509;44661;T6
2012;78;0;POB0509;22249;T6
2012;82;0;POB0509;247861;T6
2012;86;0;POB0509;74140;T6
2012;90;0;POB0509;134413;T6
2012;94;0;POB0509;13138;T6
2012;0;1;POB0509;1703248;T6
2012;2;1;POB0509;105226;T6
2012;6;1;POB0509;621109;T6
2012;10;1;POB0509;21086;T6
2012;14;1;POB0509;125217;T6
2012;18;1;POB0509;48752;T6
2012;22;1;POB0509;50432;T6
2012;26;1;POB0509;20565;T6
2012;30;1;POB0509;55885;T6
2012;34;1;POB0509;27992;T6
2012;38;1;POB0509;34839;T6
2012;42;1;POB0509;13586;T6
2012;46;1;POB0509;16216;T6
2012;50;1;POB0509;77236;T6
2012;54;1;POB0509;60619;T6
2012;58;1;POB0509;25565;T6
2012;62;1;POB0509;25691;T6
2012;66;1;POB0509;66539;T6
2012;70;1;POB0509;34224;T6
2012;74;1;POB0509;22810;T6
2012;78;1;POB0509;11308;T6
2012;82;1;POB0509;126160;T6
2012;86;1;POB0509;37533;T6
2012;90;1;POB0509;68031;T6
2012;94;1;POB0509;6627;T6
2012;0;2;POB0509;1645247;T6
2012;2;2;POB0509;101436;T6
2012;6;2;POB0509;596806;T6
2012;10;2;POB0509;20513;T6
2012;14;2;POB0509;121186;T6
2012;18;2;POB0509;47999;T6
2012;22;2;POB0509;48718;T6
2012;26;2;POB0509;20037;T6
2012;30;2;POB0509;54322;T6
2012;34;2;POB0509;27135;T6
2012;38;2;POB0509;33289;T6
2012;42;2;POB0509;13149;T6
2012;46;2;POB0509;15885;T6
2012;50;2;POB0509;74872;T6
2012;54;2;POB0509;58191;T6
2012;58;2;POB0509;24521;T6
2012;62;2;POB0509;24466;T6
2012;66;2;POB0509;65430;T6
2012;70;2;POB0509;33299;T6
2012;74;2;POB0509;21851;T6
2012;78;2;POB0509;10941;T6
2012;82;2;POB0509;121701;T6
2012;86;2;POB0509;36607;T6
2012;90;2;POB0509;66382;T6
2012;94;2;POB0509;6511;T6
2013;0;0;POB0509;3522721;T6
2013;2;0;POB0509;207913;T6
2013;6;0;POB0509;1337681;T6
2013;10;0;POB0509;35166;T6
2013;14;0;POB0509;270032;T6
2013;18;0;POB0509;92278;T6
2013;22;0;POB0509;105278;T6
2013;26;0;POB0509;47689;T6
2013;30;0;POB0509;107550;T6
2013;34;0;POB0509;55509;T6
2013;38;0;POB0509;66390;T6
2013;42;0;POB0509;26768;T6
2013;46;0;POB0509;30669;T6
2013;50;0;POB0509;154292;T6
2013;54;0;POB0509;117565;T6
2013;58;0;POB0509;53205;T6
2013;62;0;POB0509;57533;T6
2013;66;0;POB0509;128994;T6
2013;70;0;POB0509;67119;T6
2013;74;0;POB0509;40415;T6
2013;78;0;POB0509;29416;T6
2013;82;0;POB0509;250014;T6
2013;86;0;POB0509;88342;T6
2013;90;0;POB0509;139609;T6
2013;94;0;POB0509;13294;T6
2013;0;1;POB0509;1808975;T6
2013;2;1;POB0509;106597;T6
2013;6;1;POB0509;687833;T6
2013;10;1;POB0509;18094;T6
2013;14;1;POB0509;138158;T6
2013;18;1;POB0509;47464;T6
2013;22;1;POB0509;54041;T6
2013;26;1;POB0509;24554;T6
2013;30;1;POB0509;55269;T6
2013;34;1;POB0509;28549;T6
2013;38;1;POB0509;34106;T6
2013;42;1;POB0509;13656;T6
2013;46;1;POB0509;15684;T6
2013;50;1;POB0509;79432;T6
2013;54;1;POB0509;60403;T6
2013;58;1;POB0509;27333;T6
2013;62;1;POB0509;29588;T6
2013;66;1;POB0509;66077;T6
2013;70;1;POB0509;34645;T6
2013;74;1;POB0509;20605;T6
2013;78;1;POB0509;15160;T6
2013;82;1;POB0509;127879;T6
2013;86;1;POB0509;45203;T6
2013;90;1;POB0509;71849;T6
2013;94;1;POB0509;6796;T6
2013;0;2;POB0509;1713746;T6
2013;2;2;POB0509;101316;T6
2013;6;2;POB0509;649848;T6
2013;10;2;POB0509;17072;T6
2013;14;2;POB0509;131874;T6
2013;18;2;POB0509;44814;T6
2013;22;2;POB0509;51237;T6
2013;26;2;POB0509;23135;T6
2013;30;2;POB0509;52281;T6
2013;34;2;POB0509;26960;T6
2013;38;2;POB0509;32284;T6
2013;42;2;POB0509;13112;T6
2013;46;2;POB0509;14985;T6
2013;50;2;POB0509;74860;T6
2013;54;2;POB0509;57162;T6
2013;58;2;POB0509;25872;T6
2013;62;2;POB0509;27945;T6
2013;66;2;POB0509;62917;T6
2013;70;2;POB0509;32474;T6
2013;74;2;POB0509;19810;T6
2013;78;2;POB0509;14256;T6
2013;82;2;POB0509;122135;T6
2013;86;2;POB0509;43139;T6
2013;90;2;POB0509;67760;T6
2013;94;2;POB0509;6498;T6
2014;0;0;POB0509;3541275;T6
2014;2;0;POB0509;207229;T6
2014;6;0;POB0509;1354522;T6
2014;10;0;POB0509;34443;T6
2014;14;0;POB0509;270384;T6
2014;18;0;POB0509;92927;T6
2014;22;0;POB0509;105465;T6
2014;26;0;POB0509;48167;T6
2014;30;0;POB0509;107229;T6
2014;34;0;POB0509;54951;T6
2014;38;0;POB0509;65671;T6
2014;42;0;POB0509;26767;T6
2014;46;0;POB0509;30577;T6
2014;50;0;POB0509;155862;T6
2014;54;0;POB0509;116558;T6
2014;58;0;POB0509;53843;T6
2014;62;0;POB0509;57597;T6
2014;66;0;POB0509;129110;T6
2014;70;0;POB0509;67387;T6
2014;74;0;POB0509;40112;T6
2014;78;0;POB0509;29876;T6
2014;82;0;POB0509;252402;T6
2014;86;0;POB0509;87070;T6
2014;90;0;POB0509;139943;T6
2014;94;0;POB0509;13183;T6
2014;0;1;POB0509;1820695;T6
2014;2;1;POB0509;106372;T6
2014;6;1;POB0509;697264;T6
2014;10;1;POB0509;17745;T6
2014;14;1;POB0509;138644;T6
2014;18;1;POB0509;47891;T6
2014;22;1;POB0509;54240;T6
2014;26;1;POB0509;24847;T6
2014;30;1;POB0509;55178;T6
2014;34;1;POB0509;28300;T6
2014;38;1;POB0509;33793;T6
2014;42;1;POB0509;13701;T6
2014;46;1;POB0509;15734;T6
2014;50;1;POB0509;80340;T6
2014;54;1;POB0509;59977;T6
2014;58;1;POB0509;27697;T6
2014;62;1;POB0509;29672;T6
2014;66;1;POB0509;66271;T6
2014;70;1;POB0509;34841;T6
2014;74;1;POB0509;20518;T6
2014;78;1;POB0509;15418;T6
2014;82;1;POB0509;128750;T6
2014;86;1;POB0509;44657;T6
2014;90;1;POB0509;72106;T6
2014;94;1;POB0509;6739;T6
2014;0;2;POB0509;1720580;T6
2014;2;2;POB0509;100857;T6
2014;6;2;POB0509;657258;T6
2014;10;2;POB0509;16698;T6
2014;14;2;POB0509;131740;T6
2014;18;2;POB0509;45036;T6
2014;22;2;POB0509;51225;T6
2014;26;2;POB0509;23320;T6
2014;30;2;POB0509;52051;T6
2014;34;2;POB0509;26651;T6
2014;38;2;POB0509;31878;T6
2014;42;2;POB0509;13066;T6
2014;46;2;POB0509;14843;T6
2014;50;2;POB0509;75522;T6
2014;54;2;POB0509;56581;T6
2014;58;2;POB0509;26146;T6
2014;62;2;POB0509;27925;T6
2014;66;2;POB0509;62839;T6
2014;70;2;POB0509;32546;T6
2014;74;2;POB0509;19594;T6
2014;78;2;POB0509;14458;T6
2014;82;2;POB0509;123652;T6
2014;86;2;POB0509;42413;T6
2014;90;2;POB0509;67837;T6
2014;94;2;POB0509;6444;T6
2015;0;0;POB0509;3570085;T7
2015;2;0;POB0509;205617;T7
2015;6;0;POB0509;1376276;T7
2015;10;0;POB0509;33719;T7
2015;14;0;POB0509;271376;T7
2015;18;0;POB0509;94273;T7
2015;22;0;POB0509;106204;T7
2015;26;0;POB0509;48676;T7
2015;30;0;POB0509;107082;T7
2015;34;0;POB0509;54640;T7
2015;38;0;POB0509;65118;T7
2015;42;0;POB0509;26862;T7
2015;46;0;POB0509;30700;T7
2015;50;0;POB0509;158207;T7
2015;54;0;POB0509;115711;T7
2015;58;0;POB0509;54734;T7
2015;62;0;POB0509;57833;T7
2015;66;0;POB0509;129673;T7
2015;70;0;POB0509;67866;T7
2015;74;0;POB0509;39810;T7
2015;78;0;POB0509;30274;T7
2015;82;0;POB0509;256001;T7
2015;86;0;POB0509;85761;T7
2015;90;0;POB0509;140666;T7
2015;94;0;POB0509;13006;T7
2015;0;1;POB0509;1837604;T7
2015;2;1;POB0509;105680;T7
2015;6;1;POB0509;709171;T7
2015;10;1;POB0509;17396;T7
2015;14;1;POB0509;139524;T7
2015;18;1;POB0509;48683;T7
2015;22;1;POB0509;54720;T7
2015;26;1;POB0509;25143;T7
2015;30;1;POB0509;55189;T7
2015;34;1;POB0509;28185;T7
2015;38;1;POB0509;33566;T7
2015;42;1;POB0509;13797;T7
2015;46;1;POB0509;15913;T7
2015;50;1;POB0509;81644;T7
2015;54;1;POB0509;59631;T7
2015;58;1;POB0509;28201;T7
2015;62;1;POB0509;29842;T7
2015;66;1;POB0509;66703;T7
2015;70;1;POB0509;35120;T7
2015;74;1;POB0509;20441;T7
2015;78;1;POB0509;15634;T7
2015;82;1;POB0509;130114;T7
2015;86;1;POB0509;44105;T7
2015;90;1;POB0509;72548;T7
2015;94;1;POB0509;6654;T7
2015;0;2;POB0509;1732481;T7
2015;2;2;POB0509;99937;T7
2015;6;2;POB0509;667105;T7
2015;10;2;POB0509;16323;T7
2015;14;2;POB0509;131852;T7
2015;18;2;POB0509;45590;T7
2015;22;2;POB0509;51484;T7
2015;26;2;POB0509;23533;T7
2015;30;2;POB0509;51893;T7
2015;34;2;POB0509;26455;T7
2015;38;2;POB0509;31552;T7
2015;42;2;POB0509;13065;T7
2015;46;2;POB0509;14787;T7
2015;50;2;POB0509;76563;T7
2015;54;2;POB0509;56080;T7
2015;58;2;POB0509;26533;T7
2015;62;2;POB0509;27991;T7
2015;66;2;POB0509;62970;T7
2015;70;2;POB0509;32746;T7
2015;74;2;POB0509;19369;T7
2015;78;2;POB0509;14640;T7
2015;82;2;POB0509;125887;T7
2015;86;2;POB0509;41656;T7
